home_age,roof_age,square_footage,coverage_a,iso_class,fire_station_distance,prior_claims_5yr,water_loss_recency,credit_score,property_value,deductible,wind_hail_score,crime_index,coastal_exposure,wildfire_zone,swimming_pool,trampoline,wood_stove,home_business,monitored_alarm,fire_sprinklers,gated_community,recent_renovation,short_term_rental,smart_home_system,annual_loss
77,0,2375.466154717015,316924.3552737303,7,5.7974678870847125,0,2,648.4070224230765,244032.9052921542,1000,2,56.78254371164119,No,No,No,No,No,No,No,No,No,No,No,No,0.0
5,31,2007.0959232535886,268670.25011340884,2,2.9296205748947997,0,5,725.991738600686,404786.9091822817,1000,5,105.25439843251264,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,53511.54
64,19,3489.5783495069554,309682.48241818085,5,8.457404282643374,0,2,740.4853539444061,332137.0957320578,2500,3,122.73798532713542,No,No,Yes,No,No,No,No,No,No,No,No,No,0.0
33,20,1294.4560161516831,440142.19106712064,1,4.987534940749176,1,6,698.1818970668988,158030.7083510384,1000,4,112.55438217098492,No,No,Yes,No,No,No,No,No,No,No,Yes,No,0.0
55,18,3543.2326575400125,311204.6571324154,5,7.067991315134416,0,6,622.3065198565816,293278.26802348753,500,2,107.2855605694634,No,No,No,No,No,No,No,No,No,No,No,No,0.0
74,29,3028.3507654303476,162406.0821996592,6,4.38835482132569,1,2,783.1885154439653,446099.54354721593,2500,4,81.29063040216136,No,No,No,No,No,No,Yes,No,No,No,No,Yes,0.0
2,27,2745.4578310589823,270151.2347611886,9,2.4770627649263073,0,5,825.3681845539741,499583.1410879041,2500,2,86.54403996537516,No,No,No,No,No,No,Yes,No,No,No,No,No,0.0
41,31,3063.5873058865254,247637.48647845804,10,2.035889918695162,0,1,669.1573782520195,299033.5749577751,2500,5,83.19890654799997,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,0.0
61,29,2442.767199229624,443185.4063166006,3,4.1289292791202445,0,9,745.7261404241744,307189.8688063955,2500,4,121.52655049619509,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,0.0
5,22,1178.0482016710814,234950.85926056048,3,4.893515990629877,0,1,770.9323201438947,273887.05027804733,500,2,104.5903521536258,No,No,No,No,No,No,Yes,No,No,No,No,No,0.0
5,26,2508.9110086695555,267425.2177842098,1,0.7394282979441938,0,6,643.24052563781,381999.3451321838,1000,2,98.8441543503569,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,0.0
62,36,1311.5947648857953,270193.1718167279,6,2.7708951536497817,1,8,725.3081128104221,328379.0608826533,2500,3,126.02348521440825,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,0.0
19,25,1882.982632590525,427968.52139990183,4,1.2837248392157166,0,4,743.9554017103603,389315.86640796176,2500,3,104.27241558578817,No,Yes,No,No,No,No,No,No,No,No,No,No,0.0
20,2,2153.150741370557,376830.3183795966,2,2.551259738844549,1,7,742.7321958733446,366686.40855588956,1000,1,77.14449309446431,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,0.0
1,30,1653.3624892574157,345438.1796161813,4,2.8568011661645234,1,9,757.9550439808822,158980.37420567678,500,1,90.97497020180346,No,No,No,No,No,No,No,No,Yes,No,No,No,0.0
55,1,2767.6266822186835,318631.58671541896,9,1.4584378239283782,1,3,746.141291214745,262623.3575902744,1000,1,113.58325266051085,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,49000.82
9,9,2071.7454538004968,317206.4845037017,3,2.504434195431034,0,0,721.5059509876257,362173.74799180566,2500,5,67.6263850720255,No,No,No,No,No,No,Yes,Yes,No,No,No,No,0.0
69,37,2445.58493860268,306091.8655261158,8,4.225307870307799,1,3,772.8126377447866,217044.9906321972,500,5,139.39275066797842,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,0.0
22,18,2194.3521025837817,464423.81259972765,5,0.9445139449068944,0,6,741.1252596698934,456138.8313634361,1000,5,98.75199592107847,No,No,No,No,No,No,No,No,Yes,No,No,Yes,0.0
29,30,2275.707495804083,198634.6539509074,5,3.757256315809767,2,8,777.3137039092644,326833.26872258895,500,5,114.70064905803922,Yes,No,Yes,No,No,No,No,No,No,No,No,No,64656.85
77,28,1667.879629343889,100000.0,7,0.7280053513212473,0,5,650.2103346049959,409450.7789697077,2500,4,123.60587225069648,Yes,No,No,No,No,Yes,No,No,No,No,No,No,0.0
36,24,1495.5751328789574,335441.6799713068,5,2.321623960764786,1,3,606.5010958067395,187789.7974745745,1000,3,96.05762771849307,No,No,No,No,No,No,No,No,No,No,No,No,0.0
54,31,2107.738797784668,412218.0830793177,7,8.77973683559254,2,5,747.7775783973743,268767.6064397449,500,2,58.596718401755446,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,0.0
48,16,1620.3314338310718,314844.25906255405,2,2.1643177232014033,2,7,665.927770995938,388809.20122463384,500,1,132.60894110958654,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,0.0
33,22,3036.1334229745435,141593.25154007925,1,5.728365265314896,0,0,669.2191524836437,428073.06778947305,2500,5,89.58795245167178,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,27491.22
43,17,1374.1389497248715,359665.4714919299,10,1.0873253012543713,0,6,687.2057676581494,393425.88587050734,1000,3,69.36379426569673,No,No,Yes,No,No,No,No,No,No,No,No,No,0.0
21,10,3602.2013866264133,214809.20795744477,7,9.005301303695138,0,0,681.0929658408722,154664.11563506367,1000,2,109.2988142632631,Yes,No,Yes,No,No,No,Yes,Yes,No,No,No,No,0.0
30,19,2381.2150765163706,197309.84693067498,5,2.516366624911842,0,0,635.1800579196578,428514.70814700663,500,5,108.06386215947052,No,No,No,No,Yes,No,No,No,No,No,No,No,0.0
6,12,2241.5961429403283,221778.08514112915,7,1.8678421794598514,1,3,739.6177652854319,236370.84917601096,1000,1,86.3794329613019,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,0.0
20,23,1875.8402504680444,171307.59615187778,1,9.055360599084404,1,0,752.5995737023127,318365.4049751913,500,2,84.010036135435,No,Yes,No,Yes,No,No,No,No,No,No,No,No,0.0
15,19,2594.1526194115877,316267.0285809617,7,5.491281154016904,0,2,685.737258736155,200450.99542041615,2500,1,65.10561354492101,No,No,No,No,No,No,Yes,No,Yes,No,No,No,0.0
19,27,2077.434993567386,248172.9155668066,1,4.81868551506645,0,0,688.4356755423134,432720.73737385846,500,5,76.3943881491937,No,No,No,No,No,No,No,No,No,No,No,Yes,0.0
42,34,2380.2845166807697,193560.4578603442,3,4.55515254094082,0,0,683.9374343577705,284184.2966180314,2500,4,103.12732632076164,No,No,No,Yes,No,No,Yes,No,No,No,No,No,0.0
43,20,2705.093900223873,490390.2883220562,3,4.101311652370992,0,0,654.1680383514615,250797.83916071837,500,1,118.43058614541879,No,No,No,No,No,No,No,No,No,Yes,No,No,0.0
46,5,2601.5856815161883,257489.35376093086,3,1.7791682044225385,1,7,747.338979511149,329643.93275032344,2500,4,108.52903793355286,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,No,63642.67
18,6,2943.9167205686213,304137.6109513113,5,2.836390235676984,2,2,732.927257672198,450333.68523137295,500,5,127.32641391746009,No,Yes,No,No,No,No,No,No,No,No,No,No,0.0
47,28,2522.704644196469,424322.3976256305,2,2.390276815298591,0,2,640.9682173373591,448242.5909335183,2500,2,101.82768329747066,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,0.0
78,22,1629.2393870724316,354199.4310979494,1,2.217562595343731,1,2,686.6685967344656,372962.80894243065,1000,5,145.38905330073928,No,No,No,No,No,No,No,Yes,No,No,No,No,0.0
68,4,952.1263983036195,452676.46249266353,6,10.075958667324233,0,2,690.2642715637189,394121.91896521905,2500,2,87.96245897480775,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,0.0
10,21,2326.6202375745697,244310.932136475,10,0.9287821370085955,0,1,721.545807992289,334421.12836342247,2500,2,76.41524906088293,No,No,No,Yes,No,No,No,No,No,No,No,No,0.0
78,8,2335.277892673423,383794.26373835315,10,2.113988806996972,3,2,653.8710078345175,258551.7803363016,500,1,111.63170305199318,No,No,No,No,No,No,No,No,No,No,No,No,28775.77
28,31,3355.5578890663396,339243.06607111933,4,1.6464777991126889,2,4,691.0181017403796,386125.35483266396,2500,1,119.64048527756619,No,No,No,No,No,No,Yes,No,No,No,No,No,0.0
44,9,2130.4956298414313,379602.9788094022,1,2.606974324466891,0,6,651.718557405195,220655.67019955703,500,4,91.61530710750519,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,0.0
67,27,2424.6953818685474,367549.8547964075,9,7.885543902672282,1,9,727.0312199767475,333901.985970551,1000,2,100.62078003154006,No,No,No,No,No,No,No,No,No,No,No,No,0.0
35,10,2666.3058434594036,238242.8825606058,7,2.699067330956227,0,7,681.9354601049489,215722.83882060385,1000,5,97.81085074897312,No,No,Yes,No,No,No,No,No,Yes,No,No,No,0.0
47,6,2508.0448725925057,525874.1522327842,6,3.159169507421948,0,3,648.1501515890349,201561.35639533924,500,4,85.88790754591948,No,No,No,No,No,No,No,No,No,Yes,No,Yes,0.0
14,29,2706.366275090377,119147.01665593029,4,3.3373790210381635,1,1,699.7643837679677,450060.19324589893,500,4,120.81809381482836,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,0.0
43,37,1709.0744151244849,230861.10830554232,7,3.839042134682124,0,8,623.8593096955143,430418.8331387725,2500,4,91.57325315513184,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,0.0
66,33,1614.180199739531,354490.439808335,7,7.042699313878306,0,4,697.4706198940125,415918.5903488735,500,4,130.56501151399263,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,0.0
73,27,2031.663501665998,323251.8168927395,8,3.288901070463429,0,5,704.8364020473796,427823.8484695242,2500,2,113.58891749176523,No,Yes,No,No,No,No,No,No,No,No,No,No,0.0
39,31,895.560166184157,310712.97013483406,9,7.033289566508114,0,8,692.7081118325003,299376.1346839496,2500,5,100.01305643495303,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,0.0
13,15,2176.2522458392204,357244.8832905738,10,5.744728228908512,1,7,708.8751366909098,343140.29537096375,500,4,112.24923199667815,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,0.0
62,38,1804.250144555073,232577.95850421512,1,3.1266383021827777,0,4,701.483202019713,427146.2124917102,500,3,103.37249306405032,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,0.0
50,0,2393.3280001766407,367193.1154659134,3,0.8187053243563227,0,2,696.9084798412104,324885.0626455864,1000,5,61.40288642839499,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,0.0
78,33,2040.958726598057,289664.6012976699,6,2.3688747765195464,1,1,580.0881615337842,340337.18959388806,2500,3,94.63581790456196,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,26609.95
57,22,1590.7403124192185,412076.74221832806,5,4.971488553310727,0,5,712.6416029226065,309030.41068770556,1000,4,94.16471257353095,No,No,No,No,No,No,Yes,No,Yes,No,No,No,0.0
14,19,2986.5141178054387,275630.2940059202,10,0.20107404705935655,2,8,686.4433581432711,204069.537322,2500,5,79.65636957463995,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,75732.18
64,17,2249.5114625247897,337424.4822892869,9,8.28848652984019,0,7,666.7530271662944,407073.9668961347,500,3,65.79773930471053,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,0.0
54,17,2717.7153048551663,350997.17683934496,10,1.1552619483920474,1,8,659.9570998250701,177737.757115273,2500,3,99.60014092031213,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,18772.78
75,39,2310.1086764524553,372414.37204535643,2,14.726799611355812,2,4,714.3964260742566,359688.3990129416,500,5,103.12134579054185,No,No,No,No,No,No,No,No,No,Yes,Yes,No,0.0
9,20,2478.3970787242306,302989.7963446992,4,4.300949388582367,0,2,726.3845869494176,374607.4873232469,500,3,124.06030856376807,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,0.0
41,7,1383.4025652091334,277078.5351902002,5,1.5134961710348802,1,8,666.7866721746909,549894.9100963685,1000,1,84.10322054395435,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,0.0
10,33,2966.862102373776,237999.23347473418,6,2.9150038073563973,1,0,692.320193505259,171231.75169884088,2500,2,95.04362305015982,No,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,0.0
15,10,2727.208990225777,338893.21900836116,10,3.0112125150683804,1,2,773.6349697767168,336395.06976409274,500,2,98.12682487371187,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,0.0
72,9,2188.6958195965167,148214.63895248272,3,5.010090306521685,0,0,685.9569177306067,600978.8858906946,500,2,113.93429624310652,No,No,Yes,No,No,No,No,No,No,No,Yes,No,0.0
77,7,2372.8012563239577,324712.8409128391,2,3.4676072398925606,0,8,701.5944187214332,218372.7226456391,2500,4,134.08617377693625,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,0.0
18,7,2801.563516135753,330663.562651759,8,4.141343982182132,0,5,631.1766169238342,189904.44126939276,1000,5,99.3264066503824,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,0.0
30,18,1976.799877533723,449921.3155534271,9,8.562659268296052,1,6,732.0615770803619,309539.87545526295,500,2,87.2038088742049,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,0.0
72,0,1250.1517512012888,247147.45224750173,2,1.6253586049104205,0,7,692.990361401194,250607.14876549432,1000,4,117.36133549076787,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,0.0
52,2,1988.041615370008,315017.45660832117,3,1.8339110513662782,3,4,751.4672344882694,386561.10833955626,1000,4,85.5586507042924,No,No,Yes,Yes,No,No,No,No,No,No,No,No,0.0
7,31,2291.4336952928443,312725.0241577577,6,4.131289393188936,1,1,697.2182667675693,554755.242073652,500,2,117.659576055824,No,No,No,No,No,No,Yes,No,No,Yes,No,No,0.0
23,15,2180.53612475598,211515.87469907914,5,9.82400568776481,0,5,658.9515469494195,278354.58716339373,2500,1,108.54058859640271,No,No,Yes,No,No,No,No,No,No,No,No,Yes,0.0
7,29,2990.5396943972614,299559.4183961971,8,4.576836122418606,0,7,754.1119726000669,358308.05963732133,500,2,97.02802752625135,No,No,No,No,Yes,No,No,No,Yes,No,No,No,0.0
47,27,1624.058566648419,192675.5249288777,5,1.9189273102682913,1,3,654.7296832081303,281221.66134672536,2500,4,98.0081238886445,No,No,No,No,No,No,No,No,No,No,No,No,0.0
29,27,1700.0256217199317,377037.1708666457,9,2.7548602960420454,1,4,658.7857296023452,251872.1573081582,500,5,127.58307205658743,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,0.0
57,15,1565.1720989934474,347258.4136969557,1,6.514481689184895,2,8,678.3788038908278,240235.60215271637,500,4,106.57918225039684,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,19662.54
54,32,2457.2446570344905,334525.5569909065,6,1.7221413083906938,2,5,669.7478280675414,264001.7440810319,500,3,79.7301849484905,No,No,No,No,Yes,No,Yes,No,Yes,No,No,Yes,35822.13
72,24,1284.3797481556994,249043.13465151098,7,3.358999985948172,2,9,565.2390493621283,396999.8807912454,500,1,68.19546707639915,No,No,No,No,No,No,No,No,No,No,No,No,0.0
61,17,2646.253838819987,413501.1773999508,2,7.9200752513625705,1,2,714.3059249109288,214927.9138773804,1000,3,107.23798494022631,No,No,No,No,No,No,No,Yes,Yes,No,No,No,0.0
47,25,1640.2692872143216,213215.8790968285,6,0.4899153495951142,0,1,605.3545107255411,280528.4281937369,2500,1,97.49926817346062,No,No,No,No,No,No,No,No,No,No,No,No,0.0
3,5,1736.1385841472897,304001.56447534263,1,9.793226692342984,0,4,704.4754597501584,363340.6947892654,500,1,97.65159100699752,No,No,No,No,No,No,No,Yes,No,No,Yes,No,0.0
36,37,3262.1351559947398,206464.61846808685,3,1.2283735927816664,0,4,758.6784069783171,480422.4184900596,500,1,136.73684078845238,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,0.0
7,2,2939.5478372174075,285343.301909943,2,2.4044409419688746,1,4,769.0434203218675,397972.92174277763,2500,3,112.58228968671938,No,No,No,No,No,No,No,No,No,No,Yes,Yes,0.0
0,5,2271.527990654141,401684.41277240275,7,5.05306013905586,0,5,723.4394383458007,303889.8298012115,2500,2,80.7528563953416,No,Yes,No,No,No,No,No,No,Yes,No,No,No,0.0
69,13,1413.3771096743842,337792.63013050926,9,9.342629274278057,0,5,820.3667769125499,398345.5826267304,1000,3,91.10197491295798,Yes,No,No,Yes,Yes,No,No,No,No,No,No,Yes,0.0
46,17,3408.6534739905146,226318.08539129538,3,6.576332987749055,1,3,662.2219008117686,417028.1576025901,500,5,76.79343094000326,No,No,No,No,No,No,Yes,No,No,Yes,No,No,0.0
74,15,2082.2070685384792,258234.16698866946,3,8.581219501769391,2,5,683.4576919643409,410672.6928706209,2500,3,99.93186972480225,No,No,No,No,No,No,No,No,Yes,No,Yes,No,72072.65
4,23,2348.548585880934,269641.7970520795,9,4.706937417634606,0,8,715.0525875262728,324833.909533465,2500,1,102.73537200635869,No,No,No,No,No,No,No,No,Yes,Yes,No,No,0.0
49,12,2747.1602614668745,233256.02249559708,9,11.549989969243583,0,5,722.5594282025154,501076.49614713143,2500,4,91.85950739382436,No,No,No,No,No,No,Yes,No,No,No,No,No,0.0
23,0,1022.2628760760408,321807.1045417997,8,2.993805634464805,1,2,780.8989707508864,320730.79580239323,500,3,126.40322367807346,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,12200.16
46,37,1815.977600901035,474705.6982758653,3,4.824476321853889,0,0,676.3061350852148,302147.9325050357,500,3,98.68206228672615,No,No,No,No,No,No,No,No,No,No,No,No,0.0
17,13,2159.1551559797704,255245.63290887236,10,1.0575754505463992,1,8,791.2351277394015,366356.78953202977,500,2,90.363012964405,No,No,No,No,No,No,No,No,No,Yes,No,No,0.0
27,16,2278.4318270268686,454385.3045881924,6,10.669639679779296,0,7,731.4842246238211,381789.85621369653,2500,2,101.5518717764636,No,No,Yes,No,No,No,No,No,No,No,No,No,0.0
76,12,1417.835894758201,299710.70997505385,4,8.653368870289052,2,2,737.7980564486188,407170.9245943314,500,4,103.97396788415251,No,No,Yes,No,No,No,No,No,No,No,No,No,0.0
4,12,2395.802596788564,325773.5187186936,6,2.7974649450774227,1,6,711.7948730258058,443846.2379454025,500,4,81.002018190689,Yes,No,No,No,No,No,Yes,No,No,No,No,No,0.0
29,8,2220.2442423631296,320869.10021364497,8,4.890214106316993,0,6,677.7471946099665,214258.68398863496,500,4,94.30703617817288,No,No,No,No,No,No,No,No,No,Yes,No,Yes,0.0
0,5,3200.390589415557,164291.7921781596,5,3.146869793258372,2,8,702.2629781821347,562779.6198529322,1000,2,107.12571487729262,Yes,No,No,No,No,No,Yes,No,No,No,No,No,0.0
45,5,2800.174473403424,336375.4024844033,4,3.7147895349017577,1,8,613.8994597439639,278283.50958003505,500,4,109.16182507596233,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,0.0
68,29,2038.446527634797,105436.93589228418,10,3.01790867654567,1,5,761.4099062750371,407828.69651743525,2500,5,86.07785687291629,No,No,No,No,No,No,No,No,No,No,No,No,0.0
30,36,2082.358307829198,316737.77369253605,2,0.9972439480641397,0,0,846.1985379009482,429967.0828232502,1000,2,95.24057579073802,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,0.0
69,13,2808.698062193733,313022.9955157271,1,2.270734226994908,0,1,780.5959817568462,333099.01216635585,2500,2,91.52214967307889,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,0.0
55,3,2370.1745731902674,177206.80761906924,1,2.705636784353297,0,2,587.148241922766,405291.4136019457,2500,2,105.4553655986161,No,No,No,Yes,No,No,No,No,No,Yes,No,No,0.0
27,33,1377.3199535882623,305181.672870641,9,4.516971429597463,1,5,654.1104836809816,175013.55097613795,1000,2,82.72282560616341,No,No,No,No,No,No,Yes,No,No,Yes,No,No,0.0
15,1,3456.274501174167,276569.42449301726,9,3.7127491418225964,2,9,671.5761852894658,259532.14138309285,1000,3,71.2892364421162,No,No,No,No,No,No,Yes,No,No,No,No,Yes,0.0
53,16,1606.0787842508194,287705.0250236439,10,0.4492945483930431,1,6,766.6835371608332,280146.71397583804,1000,5,50.0,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,0.0
52,13,3687.381726039648,288514.29204622423,2,6.126181779402713,0,6,689.9112589414032,307442.38344350003,500,2,114.76291867358071,No,No,No,No,No,No,Yes,No,No,Yes,No,No,0.0
11,16,2456.772953247786,252875.35404296382,1,4.67511105028022,1,4,700.7861351186608,353919.8453057569,500,3,61.1437646524395,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,0.0
19,29,1818.7352261964375,306055.965819522,6,4.906079464543741,3,7,694.79886639891,345672.7593224229,1000,2,110.41510685888137,No,No,No,No,No,No,No,No,Yes,Yes,No,No,0.0
33,28,779.7803895287345,369253.048445715,5,10.069472771167435,1,8,701.1464478159805,432544.0565167117,2500,5,66.65167341337417,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,0.0
52,6,2666.058681549019,280883.73721857654,2,7.557896259249479,2,7,723.1601512229964,247615.61353942164,2500,2,108.11726097329297,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0.0
63,8,1269.8136486284793,295979.8528953245,5,4.552165694847433,0,5,711.4059890690659,348040.6572054461,500,3,91.8362915981198,Yes,No,No,No,No,No,No,No,No,Yes,No,No,0.0
22,22,2414.3767350209314,351932.8032695481,2,4.477916451444547,0,7,693.9132880745465,506746.57047623047,1000,4,90.6340132448444,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,0.0
26,35,3360.179621513432,481567.43296367687,2,2.7216140450247175,1,7,673.3842479757012,429236.38740120677,1000,2,127.02321967004735,No,No,No,No,No,No,No,No,No,No,No,Yes,0.0
16,13,1517.3926808619312,284575.568249213,7,4.1856727605950415,0,2,608.4006767301285,397348.6105310585,500,5,104.91213538145705,No,No,No,No,No,No,No,No,No,No,No,No,0.0
47,19,2642.8332472438033,163818.11763280656,8,5.949112346759904,0,6,653.3470162917054,367860.9792289368,500,5,81.35863086656781,No,No,Yes,No,No,No,No,No,No,No,No,No,0.0
20,16,1713.0402310852674,228264.99715868226,9,1.6789417769257686,0,4,675.1625347439767,229543.12035502394,2500,4,125.05510445572344,No,Yes,No,No,No,No,No,Yes,No,No,No,No,0.0
49,31,2879.8897220613417,348195.4930666941,5,0.33706139598648155,2,4,674.9691498176534,170549.00828671554,500,5,122.04254030111342,No,No,No,No,No,No,No,No,No,No,No,Yes,0.0
39,24,2239.493607972883,421009.9418434241,5,1.7906144491025455,2,3,713.9719135429596,426492.673790608,1000,4,94.86607457331932,No,No,No,No,No,No,No,Yes,No,Yes,No,No,0.0
2,29,2188.561961287867,224343.57527986058,8,0.9417848682468185,1,6,586.8516848371447,282412.6819938966,2500,2,118.68099295837138,No,No,Yes,No,No,No,No,No,Yes,No,No,No,0.0
16,26,2924.3729868851324,296526.41418019624,1,7.080511725897537,1,2,711.3203437787639,340384.9170314813,2500,5,95.35338570042111,No,No,No,No,No,No,No,No,Yes,No,No,Yes,0.0
60,26,2575.1754646901363,301542.88716789754,5,7.934710753521485,0,1,692.9857827601579,306457.4836346008,2500,4,96.59282212979657,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,0.0
49,30,1717.1865768853027,238494.3126828738,9,2.222034363585041,1,4,656.6939975565267,353007.9714985216,2500,1,91.06523995703795,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,28759.4
5,25,3272.2680530525804,422818.66724313796,4,9.473857820252615,0,6,695.8579389572948,354625.6580324785,2500,5,120.99684890694567,No,No,Yes,No,No,No,Yes,No,No,Yes,No,Yes,0.0
27,13,1278.504109588286,393126.0497766598,4,0.9781714838636543,0,7,664.9495920458111,258190.09669013633,500,2,114.90136173915621,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,0.0
71,20,2365.4182573885746,327532.26716560655,9,1.4009630701034872,0,3,637.9485613426248,447659.48540927254,1000,5,80.69640319197993,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,0.0
54,27,1706.2811854664214,266407.64254537766,7,5.436266751234058,0,4,674.9983031533063,189528.0150475963,2500,4,114.78403910280882,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,3599.89
57,14,1307.665175465281,376498.17390633596,2,1.9046201184936826,0,3,713.8521484908273,399944.32500138547,1000,5,132.8183820094217,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,0.0
44,29,1519.4913941201671,341114.8796107754,2,3.893319853279453,1,3,721.0812698362904,100000.0,1000,2,80.63157387030176,No,No,No,No,No,No,No,No,No,Yes,No,No,0.0
71,24,2170.4562880956214,265036.6841659795,8,0.9764129417938998,0,0,645.9571348120718,406478.60258231824,500,4,87.94526200234768,No,No,Yes,No,No,No,No,No,No,No,No,Yes,20390.64
18,10,2409.8360584891407,377717.46013986133,4,2.271247613689199,0,5,761.3217706658029,392056.09290159284,500,3,103.10753174829544,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,0.0
28,10,2835.3590987196512,329538.62781358865,10,11.412556674154331,1,8,630.6606044137693,346806.2245278856,2500,4,93.78615383629165,No,Yes,No,No,No,No,No,No,No,Yes,No,No,30532.76
22,27,3085.621905636205,167144.63668847608,5,1.3191615490015072,1,0,616.2501559301859,414143.0728895813,2500,5,82.68079384534501,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,0.0
31,4,2366.6122882624218,220621.89703358265,1,1.318146639147922,2,9,724.0798312931013,260672.6467386926,1000,5,85.03854049184217,No,No,Yes,No,No,No,No,No,No,No,No,Yes,8388.96
9,27,1934.084032677515,193648.83187067718,4,5.516913564655938,0,6,782.9063190008485,252872.4197957673,500,1,110.24938947391516,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,0.0
48,7,2823.410384202754,382496.0406706229,6,2.2645259159288758,1,1,744.7800267843011,579575.4480631724,500,5,76.71187586254057,No,No,No,No,No,No,No,Yes,No,Yes,No,No,0.0
64,25,1831.215109454647,243828.11684036392,7,7.029158225371419,0,9,729.2798913521268,252407.97873946215,1000,3,107.68569201920648,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,0.0
28,5,1242.6312825811906,350173.7533985503,6,0.6033152851139618,0,4,647.193159229408,328210.69404780696,2500,1,115.73497195067934,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,0.0
58,31,2763.4069074656027,473749.8249011603,2,2.86291514310712,0,1,719.4391669734554,324512.3087725659,1000,1,121.81229985687925,Yes,No,No,No,No,No,No,No,No,No,No,No,0.0
44,31,2994.3471110880955,363530.77525285364,7,2.759487383692631,0,1,577.5057173529451,335537.0897732407,500,3,111.21452848149019,No,No,No,No,No,No,No,No,No,Yes,No,Yes,0.0
66,11,1706.9130111557597,266482.471161433,4,4.006263481644494,2,2,671.0982323329345,534919.0026454953,500,5,116.94014564711411,No,No,No,No,No,No,No,No,No,No,No,Yes,0.0
50,5,3376.4938980993998,240505.8969744509,7,3.956627776032233,0,6,692.5214645220078,384683.8628245546,500,4,88.10584520189587,No,No,No,No,No,No,No,No,No,Yes,No,No,0.0
10,12,2549.831391301523,275492.20250595314,10,3.4654938545419087,0,4,592.5195973178304,449587.91573163227,1000,5,108.24231909039716,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,0.0
5,38,2460.3771867789355,217779.0649167664,2,6.077506418467575,0,1,712.5900584860843,325939.10331535083,2500,5,70.700065485858,No,No,No,No,No,Yes,Yes,No,No,No,No,No,0.0
